,PC,PC,RA,RA,SA1,SA1,FiringRate_value,Spikes_n_items,Spikes_diff_mean,depth,Pin_Radius,Spikes_diff_time_inrange,Spikes_diff_mean_2,Spikes_diff_mean_5,Frequency
2589,0,0,1,1,0,0,72.5,126,0.02678225806451612,1.1700000000000008,0.36500000000000005,0.145,0.02678225806451612,0.06678512396694215,75
2590,0,0,1,1,0,0,11.46,19,0.18281176470588234,0.46000000000000013,0.6400000000000003,0.7844,0.18281176470588234,0.4632714285714285,5
2591,0,0,1,1,0,0,22.3,41,0.08667179487179487,1.7300000000000013,0.7000000000000004,0.4348,0.08667179487179487,0.21845,55
2592,1,1,0,0,0,0,64.3,85,0.030754216867469885,2.3100000000000014,1.460000000000001,0.1532,0.030754216867469885,0.07689499999999999,65
2593,1,1,0,0,0,0,31.55,56,0.06152962962962963,1.7100000000000013,0.5450000000000002,0.30739999999999995,0.06152962962962963,0.15381960784313725,65
2594,1,1,0,0,0,0,65.25,103,0.030730693069306935,1.6800000000000013,0.5100000000000002,0.15180000000000002,0.030730693069306935,0.076865306122449,65
2595,1,1,0,0,0,0,36.06,58,0.054525,1.9200000000000015,0.9850000000000005,0.2722,0.054525,0.13632075471698113,55
2596,0,0,1,1,0,0,161.4,268,0.012239097744360904,0.3,0.5750000000000002,0.0678,0.012239097744360904,0.030419011406844106,35
2597,0,0,1,1,0,0,98.94,147,0.019895172413793107,0.5500000000000003,0.7700000000000005,0.10840000000000001,0.019895172413793107,0.049466197183098595,65
2598,1,1,0,0,0,0,186.6,208,0.010596116504854371,1.2500000000000009,0.6300000000000003,0.0734,0.010596116504854371,0.026124137931034484,75
2599,0,0,1,1,0,0,72.4,124,0.02686393442622951,0.4200000000000001,0.9550000000000005,0.1504,0.02686393442622951,0.06688067226890757,25
2600,0,0,1,1,0,0,12.15,24,0.15317272727272727,1.0200000000000007,0.9500000000000006,0.584,0.15317272727272727,0.3888,25
2601,0,0,1,1,0,0,28.2,37,0.0682742857142857,1.280000000000001,1.1350000000000007,0.3298,0.0682742857142857,0.17070000000000002,65
2602,0,0,1,1,0,0,19.08,37,0.10289714285714285,1.6700000000000013,0.6050000000000002,0.5716,0.10289714285714285,0.25651874999999996,35
2603,1,1,0,0,0,0,55.3,105,0.036300970873786406,0.8600000000000005,0.34,0.1776,0.036300970873786406,0.09082600000000002,55
2604,1,1,0,0,0,0,75.25,100,0.02661632653061224,1.9700000000000015,0.49000000000000016,0.1302,0.02661632653061224,0.0665957894736842,75
2605,1,1,0,0,0,0,270.0,477,0.007397473684210526,0.4100000000000001,0.6550000000000002,0.051199999999999996,0.007397473684210526,0.018413983050847457,75
2606,0,0,1,1,0,0,81.3,115,0.023743362831858406,0.6500000000000004,0.36500000000000005,0.1302,0.023743362831858406,0.05903818181818182,85
2607,1,1,0,0,0,0,14.01,28,0.13749999999999998,0.7000000000000004,0.4000000000000001,0.7046,0.13749999999999998,0.34691304347826085,15
2608,0,0,1,1,0,0,126.2,209,0.01557391304347826,0.4200000000000001,1.260000000000001,0.0908,0.01557391304347826,0.038661764705882354,65
2609,0,0,1,1,0,0,83.06,118,0.023512068965517243,0.9200000000000006,1.300000000000001,0.11660000000000001,0.023512068965517243,0.05877699115044248,85
2610,0,0,1,1,0,0,31.8,61,0.060535593220338975,1.1300000000000008,0.9200000000000006,0.3078,0.060535593220338975,0.1515714285714286,55
2611,1,1,0,0,0,0,165.2,319,0.011847318611987382,1.0000000000000007,1.375000000000001,0.07780000000000001,0.011847318611987382,0.02949044585987261,85
2612,1,1,0,0,0,0,190.0,309,0.010509446254071662,0.6600000000000004,1.2750000000000008,0.0496,0.010509446254071662,0.026289473684210522,95
2613,0,0,1,1,0,0,142.8,154,0.013561842105263157,0.39000000000000007,0.3950000000000001,0.08,0.013561842105263157,0.033659060402684564,95
2614,1,1,0,0,0,0,140.0,258,0.013902343749999999,1.7000000000000013,0.7000000000000004,0.087,0.013902343749999999,0.03453675889328063,75
2615,1,1,0,0,0,0,165.1,283,0.011819928825622775,1.5800000000000012,1.320000000000001,0.0752,0.011819928825622775,0.029461151079136695,85
2616,1,1,0,0,0,0,104.8,128,0.019052380952380953,0.5600000000000003,0.8400000000000005,0.0922,0.019052380952380953,0.04757723577235773,35
2617,0,0,1,1,0,0,98.3,165,0.020119018404907974,0.35000000000000003,0.8350000000000004,0.11140000000000001,0.020119018404907974,0.050034999999999996,25
2618,1,1,0,0,0,0,45.12,86,0.04435238095238094,1.5100000000000011,0.7600000000000005,0.2168,0.04435238095238094,0.11100246913580246,45
2619,1,1,0,0,0,0,74.25,148,0.02665479452054794,2.3500000000000014,0.6950000000000003,0.1328,0.02665479452054794,0.06664475524475524,75
2620,0,0,1,1,0,0,67.25,69,0.028949253731343282,0.5000000000000002,0.6450000000000002,0.159,0.028949253731343282,0.071825,35
2621,1,1,0,0,0,0,35.1,40,0.055215789473684204,1.6900000000000013,0.6650000000000003,0.266,0.055215789473684204,0.13923428571428573,45
2622,1,1,0,0,0,0,187.6,375,0.010550134048257371,1.310000000000001,0.5200000000000002,0.06220000000000001,0.010550134048257371,0.026335675675675674,95
2623,1,1,0,0,0,0,184.6,319,0.010609463722397476,1.0000000000000007,1.450000000000001,0.0724,0.010609463722397476,0.026394904458598725,95
2624,1,1,0,0,0,0,164.4,221,0.012122374429223743,0.5600000000000003,1.2950000000000008,0.0586,0.012122374429223743,0.03028518518518519,55
2625,1,1,0,0,0,0,195.1,356,0.010256497175141242,0.5000000000000002,1.0600000000000007,0.0498,0.010256497175141242,0.025630769230769228,65
2626,1,1,0,0,0,0,148.0,183,0.01338011049723757,0.8100000000000005,0.9200000000000006,0.07600000000000001,0.01338011049723757,0.03337078651685393,75
2627,1,1,0,0,0,0,20.92,40,0.09171578947368421,2.0500000000000016,1.2850000000000008,0.4286,0.09171578947368421,0.23058285714285717,35
2628,1,1,0,0,0,0,13.33,19,0.14463529411764706,1.5200000000000011,0.39000000000000007,0.7395999999999999,0.14463529411764706,0.3741142857142857,25
2629,0,0,1,1,0,0,23.81,34,0.07902499999999998,1.1500000000000008,0.6000000000000003,0.4372,0.07902499999999998,0.19562758620689658,55
2630,1,1,0,0,0,0,84.2,137,0.023520000000000003,2.490000000000002,1.2000000000000008,0.1172,0.023520000000000003,0.05880454545454546,85
2631,1,1,0,0,0,0,15.87,18,0.1319375,1.380000000000001,0.8150000000000004,0.6496,0.1319375,0.3315692307692307,15
2632,1,1,0,0,0,0,48.75,62,0.040086666666666666,2.1000000000000014,1.1600000000000008,0.1996,0.040086666666666666,0.10006666666666665,75
2633,1,1,0,0,0,0,217.2,409,0.009162653562653562,0.32,0.8000000000000005,0.055200000000000006,0.009162653562653562,0.02282227722772277,55
2634,0,0,1,1,0,0,25.53,34,0.0743,1.1600000000000008,0.6900000000000004,0.36479999999999996,0.0743,0.18622758620689658,85
2635,1,1,0,0,0,0,45.44,86,0.044347619047619045,0.5500000000000003,0.8750000000000004,0.2172,0.044347619047619045,0.1109925925925926,45
2636,1,1,0,0,0,0,65.9,82,0.0306925,0.9600000000000006,0.7950000000000004,0.1504,0.0306925,0.07682337662337663,65
2637,1,1,0,0,0,0,133.1,227,0.014852444444444444,0.6100000000000003,0.9900000000000007,0.0796,0.014852444444444444,0.03707387387387387,65
2638,1,1,0,0,0,0,24.0,26,0.07993333333333333,1.8000000000000014,0.4450000000000001,0.3994,0.07993333333333333,0.19991428571428566,25
2639,1,1,0,0,0,0,14.75,17,0.13310666666666665,1.8100000000000014,1.310000000000001,0.6661999999999999,0.13310666666666665,0.3330166666666666,15
2640,0,0,1,1,0,0,98.2,151,0.020071140939597314,0.35000000000000003,0.7500000000000004,0.10740000000000001,0.020071140939597314,0.0500041095890411,25
2641,0,0,1,1,0,0,118.9,122,0.016206666666666668,0.31,0.37500000000000006,0.08940000000000001,0.016206666666666668,0.04023931623931624,25
2642,1,1,0,0,0,0,35.3,66,0.05699062499999999,0.5600000000000003,0.8800000000000006,0.27899999999999997,0.05699062499999999,0.14267540983606558,35
2643,0,0,1,1,0,0,24.48,42,0.079985,0.39000000000000007,0.6200000000000003,0.4014,0.079985,0.19995135135135136,5
2644,0,0,1,1,0,0,12.99,15,0.1534,0.49000000000000016,0.6100000000000003,0.7952,0.1534,0.3984,5
2645,1,1,0,0,0,0,35.38,57,0.056999999999999995,1.0500000000000007,1.420000000000001,0.28259999999999996,0.056999999999999995,0.14268461538461538,35
2646,0,0,1,1,0,0,22.4,27,0.08429600000000001,2.520000000000002,1.410000000000001,0.42339999999999994,0.08429600000000001,0.2106090909090909,85
2647,1,1,0,0,0,0,45.72,63,0.04260327868852459,2.490000000000002,0.4550000000000001,0.2174,0.04260327868852459,0.10625862068965518,85
2648,0,0,1,1,0,0,9.14,16,0.21848571428571426,1.5600000000000012,0.9800000000000006,1.1722,0.21848571428571426,0.5299818181818181,35
2649,0,0,1,1,0,0,29.12,46,0.06678636363636364,0.6800000000000004,0.6300000000000003,0.342,0.06678636363636364,0.16718536585365854,15
2650,1,1,0,0,0,0,74.44,136,0.026819402985074625,0.37000000000000005,0.8200000000000005,0.14279999999999998,0.026819402985074625,0.06656183206106871,55
2651,1,1,0,0,0,0,85.0,139,0.023496350364963503,1.9000000000000015,0.4250000000000001,0.1148,0.023496350364963503,0.05877611940298507,85
2652,1,1,0,0,0,0,36.0,71,0.05452753623188405,1.9900000000000015,0.7500000000000004,0.2722,0.05452753623188405,0.13633333333333336,55
2653,1,1,0,0,0,0,53.72,74,0.036333333333333336,2.520000000000002,0.6750000000000003,0.18080000000000002,0.036333333333333336,0.0908608695652174,55
2654,0,0,1,1,0,0,26.86,52,0.072648,1.2000000000000008,0.3,0.36179999999999995,0.072648,0.18172765957446807,55
2655,1,1,0,0,0,0,54.1,64,0.03633548387096774,2.730000000000002,0.6200000000000003,0.1814,0.03633548387096774,0.09086779661016949,55
2656,1,1,0,0,0,0,35.7,36,0.05532941176470588,0.9500000000000006,0.7450000000000003,0.2546,0.05532941176470588,0.13989032258064515,35
2657,0,0,1,1,0,0,107.3,195,0.018447668393782386,0.5200000000000002,0.4500000000000001,0.1084,0.018447668393782386,0.04595157894736842,45
2658,0,0,1,1,0,0,24.31,45,0.07992093023255814,0.6800000000000004,0.5000000000000002,0.39719999999999994,0.07992093023255814,0.199885,25
2659,1,1,0,0,0,0,285.0,550,0.00702043795620438,0.5400000000000003,0.8350000000000004,0.0346,0.00702043795620438,0.017541284403669723,95
2660,1,1,0,0,0,0,216.4,235,0.009206866952789699,0.36000000000000004,0.6800000000000004,0.0574,0.009206866952789699,0.02290434782608695,55
2661,1,1,0,0,0,0,85.1,92,0.023491111111111105,1.9200000000000015,0.6000000000000003,0.1156,0.023491111111111105,0.05876091954022988,85
2662,0,0,1,1,0,0,136.8,137,0.014217777777777779,0.4000000000000001,0.48000000000000015,0.0826,0.014217777777777779,0.03527575757575757,95
2663,1,1,0,0,0,0,96.06,114,0.02101071428571429,0.7600000000000005,1.430000000000001,0.1032,0.02101071428571429,0.052572477064220184,95
2664,0,0,1,1,0,0,46.38,75,0.04237808219178082,1.1400000000000008,0.6050000000000002,0.2182,0.04237808219178082,0.10557142857142858,95
2665,0,0,1,1,0,0,42.3,80,0.04641025641025641,0.9800000000000006,1.1000000000000008,0.23099999999999998,0.04641025641025641,0.11592266666666667,65
2666,0,0,1,1,0,0,73.56,140,0.026656521739130433,0.6000000000000003,1.0050000000000006,0.133,0.026656521739130433,0.06665037037037036,75
2667,1,1,0,0,0,0,242.0,380,0.008253968253968255,0.4400000000000001,0.8050000000000004,0.0434,0.008253968253968255,0.0206144,75
2668,0,0,1,1,0,0,21.12,25,0.08743478260869565,1.2500000000000009,0.335,0.4118,0.08743478260869565,0.21756000000000003,85
2669,1,1,0,0,0,0,49.9,80,0.04007435897435897,0.5900000000000003,1.3450000000000009,0.19699999999999998,0.04007435897435897,0.10006133333333334,25
2670,0,0,1,1,0,0,192.2,322,0.010319375,0.37000000000000005,0.7350000000000003,0.0596,0.010319375,0.02570788643533123,65
2671,0,0,1,1,0,0,29.33,50,0.06664583333333333,1.0100000000000007,0.32,0.3408,0.06664583333333333,0.16652,85
2672,1,1,0,0,0,0,55.34,76,0.036275675675675675,1.450000000000001,1.1050000000000006,0.1774,0.036275675675675675,0.09080281690140844,55
2673,0,0,1,1,0,0,8.63,13,0.2379090909090909,1.8600000000000014,0.49000000000000016,1.1008,0.2379090909090909,0.56525,85
2674,1,1,0,0,0,0,46.62,90,0.04221818181818182,2.990000000000002,0.37500000000000006,0.216,0.04221818181818182,0.10536470588235296,95
2675,1,1,0,0,0,0,36.06,45,0.05681860465116278,1.2100000000000009,1.1300000000000008,0.2786,0.05681860465116278,0.14248500000000003,35
2676,1,1,0,0,0,0,85.1,149,0.023499319727891158,2.1500000000000017,1.460000000000001,0.1148,0.023499319727891158,0.05878055555555555,85
2677,0,0,1,1,0,0,23.95,41,0.07996410256410257,0.9800000000000006,0.6500000000000004,0.3994,0.07996410256410257,0.19995,25
2678,0,0,1,1,0,0,23.73,40,0.07997894736842105,1.340000000000001,0.47000000000000014,0.3972,0.07997894736842105,0.20021142857142857,25
2679,1,1,0,0,0,0,85.94,105,0.02348349514563106,1.0000000000000007,1.0700000000000007,0.1154,0.02348349514563106,0.05875799999999999,85
2680,1,1,0,0,0,0,148.6,284,0.013413475177304965,1.350000000000001,0.9100000000000006,0.0782,0.013413475177304965,0.03328673835125448,75
2681,0,0,1,1,0,0,36.75,64,0.052896774193548386,0.9300000000000006,0.9050000000000005,0.26759999999999995,0.052896774193548386,0.13164745762711863,45
2682,0,0,1,1,0,0,42.9,46,0.044490909090909095,0.6800000000000004,0.8200000000000005,0.2212,0.044490909090909095,0.1111560975609756,45
2683,1,1,0,0,0,0,95.7,129,0.021023622047244093,0.7100000000000004,1.1450000000000007,0.1034,0.021023622047244093,0.05258870967741935,95
2684,0,0,1,1,0,0,72.7,77,0.02668533333333334,0.9800000000000006,0.8950000000000005,0.1338,0.02668533333333334,0.06665555555555557,75
2685,1,1,0,0,0,0,162.6,201,0.011964824120603016,1.7400000000000013,0.8850000000000005,0.07640000000000001,0.011964824120603016,0.029606122448979588,85
2686,0,0,1,1,0,0,55.0,58,0.03465714285714285,0.8300000000000005,0.6900000000000004,0.1704,0.03465714285714285,0.08625283018867924,65
2687,1,1,0,0,0,0,24.45,34,0.0799125,2.3000000000000016,0.7750000000000004,0.3986,0.0799125,0.1998689655172414,25
2688,0,0,1,1,0,0,10.2,20,0.19738888888888892,1.380000000000001,0.6350000000000002,1.0122,0.19738888888888892,0.48782666666666674,85
2689,1,1,0,0,0,0,164.2,230,0.011833333333333335,1.5700000000000012,1.0350000000000006,0.0752,0.011833333333333335,0.02947377777777778,85
2690,0,0,1,1,0,0,48.44,60,0.040344827586206895,0.7600000000000005,0.4150000000000001,0.22740000000000002,0.040344827586206895,0.10099272727272726,65
2691,1,1,0,0,0,0,26.77,42,0.070555,2.2000000000000015,0.9500000000000006,0.34259999999999996,0.070555,0.1763135135135135,75
2692,0,0,1,1,0,0,15.695,27,0.12310400000000002,1.1900000000000008,0.36000000000000004,0.674,0.12310400000000002,0.3112818181818182,25
2693,1,1,0,0,0,0,29.1,40,0.06663684210526316,2.2300000000000018,0.9750000000000005,0.3328,0.06663684210526316,0.16661714285714285,45
2694,0,0,1,1,0,0,35.9,48,0.053273913043478255,1.6800000000000013,0.8600000000000005,0.26499999999999996,0.053273913043478255,0.1332139534883721,75
2695,0,0,1,1,0,0,103.4,112,0.018974545454545456,0.6800000000000004,1.450000000000001,0.10500000000000001,0.018974545454545456,0.046951401869158874,65
2696,0,0,1,1,0,0,15.664,20,0.1223222222222222,1.6700000000000013,1.410000000000001,0.639,0.1223222222222222,0.30236,95
2697,1,1,0,0,0,0,40.75,65,0.0478888888888889,1.2100000000000009,0.9750000000000005,0.2412,0.0478888888888889,0.11947666666666668,55
2698,1,1,0,0,0,0,89.56,142,0.02224285714285714,0.5600000000000003,1.375000000000001,0.1166,0.02224285714285714,0.055556204379562046,45
2699,0,0,1,1,0,0,72.2,100,0.02697551020408163,1.1800000000000008,0.36500000000000005,0.1476,0.02697551020408163,0.06698315789473684,75
2700,0,0,1,1,0,0,33.6,53,0.05712156862745098,0.8000000000000005,0.5450000000000002,0.2842,0.05712156862745098,0.1428625,35
2701,0,0,1,1,0,0,30.25,42,0.063795,1.1700000000000008,0.9850000000000005,0.33759999999999996,0.063795,0.15878378378378377,65
2702,1,1,0,0,0,0,167.0,179,0.01177627118644068,0.6200000000000003,0.5400000000000003,0.06100000000000001,0.01177627118644068,0.02940689655172414,85
2703,0,0,1,1,0,0,24.72,49,0.07977021276595744,0.8500000000000005,0.4500000000000001,0.3908,0.07977021276595744,0.19973636363636363,25
2704,0,0,1,1,0,0,56.72,81,0.03467594936708861,0.46000000000000013,0.7750000000000004,0.1836,0.03467594936708861,0.08652105263157896,25
2705,0,0,1,1,0,0,87.56,144,0.02244507042253521,0.5200000000000002,1.335000000000001,0.126,0.02244507042253521,0.05575107913669065,45
2706,1,1,0,0,0,0,44.12,70,0.044420588235294114,2.720000000000002,0.7450000000000003,0.22139999999999996,0.044420588235294114,0.11107692307692307,45
2707,1,1,0,0,0,0,44.2,78,0.04441578947368421,2.660000000000002,1.385000000000001,0.22160000000000002,0.04441578947368421,0.11106575342465749,45
2708,1,1,0,0,0,0,33.62,37,0.05707999999999999,1.9300000000000015,0.7900000000000005,0.285,0.05707999999999999,0.1427625,35
2709,1,1,0,0,0,0,84.94,104,0.023484313725490192,2.3800000000000017,1.450000000000001,0.11460000000000001,0.023484313725490192,0.05876363636363636,85
2710,1,1,0,0,0,0,34.12,48,0.0571,2.860000000000002,0.46500000000000014,0.28459999999999996,0.0571,0.1427906976744186,35
2711,0,0,1,1,0,0,71.0,81,0.02702784810126582,0.7400000000000004,0.7350000000000003,0.147,0.02702784810126582,0.06704736842105265,75
2712,0,0,1,1,0,0,22.7,39,0.08523243243243243,1.6800000000000013,1.0550000000000006,0.39859999999999995,0.08523243243243243,0.21231764705882358,45
2713,0,0,1,1,0,0,29.72,52,0.06462399999999999,1.1700000000000008,0.5500000000000003,0.3074,0.06462399999999999,0.16197872340425534,65
2714,1,1,0,0,0,0,24.12,28,0.07990769230769232,1.0300000000000007,1.2500000000000009,0.3984,0.07990769230769232,0.19986086956521734,25
2715,1,1,0,0,0,0,15.3,20,0.1327888888888889,0.9700000000000006,1.300000000000001,0.6606000000000001,0.1327888888888889,0.3326666666666666,15
2716,1,1,0,0,0,0,66.1,95,0.030425806451612903,0.4200000000000001,0.7300000000000004,0.1416,0.030425806451612903,0.07607555555555554,55
2717,0,0,1,1,0,0,53.66,104,0.036335294117647056,0.5900000000000003,0.34,0.181,0.036335294117647056,0.09086060606060607,55
2718,1,1,0,0,0,0,29.22,52,0.06529599999999998,1.1800000000000008,0.9600000000000006,0.3418,0.06529599999999998,0.16418297872340423,35
2719,1,1,0,0,0,0,35.62,37,0.05694285714285714,1.460000000000001,0.9300000000000006,0.282,0.05694285714285714,0.1426125,35
2720,1,1,0,0,0,0,95.44,106,0.021015384615384616,1.9700000000000015,1.470000000000001,0.1028,0.021015384615384616,0.05258019801980199,95
2721,1,1,0,0,0,0,191.6,205,0.010322167487684728,0.7800000000000005,0.6950000000000003,0.059800000000000006,0.010322167487684728,0.025702,65
2722,1,1,0,0,0,0,90.25,98,0.021191666666666668,1.290000000000001,0.5600000000000003,0.1162,0.021191666666666668,0.052763440860215054,95
2723,1,1,0,0,0,0,27.9,39,0.06725405405405406,2.3500000000000014,0.49000000000000016,0.3332,0.06725405405405406,0.16824705882352942,45
2724,0,0,1,1,0,0,57.4,75,0.03351232876712328,0.7400000000000004,1.385000000000001,0.183,0.03351232876712328,0.08372285714285714,65
2725,1,1,0,0,0,0,165.0,242,0.012045,1.7400000000000013,1.2950000000000008,0.0766,0.012045,0.02977974683544304,85
2726,0,0,1,1,0,0,83.8,94,0.023343478260869573,0.6700000000000004,0.5050000000000001,0.122,0.023343478260869573,0.05787640449438201,95
2727,1,1,0,0,0,0,124.9,133,0.015538931297709925,1.1100000000000008,0.8900000000000006,0.0912,0.015538931297709925,0.038607812500000005,65
2728,1,1,0,0,0,0,73.0,140,0.026692753623188403,1.2100000000000009,1.0450000000000006,0.1374,0.026692753623188403,0.06668740740740742,75
2729,0,0,1,1,0,0,29.08,42,0.06616,1.360000000000001,0.315,0.3382,0.06616,0.16617297297297295,65
2730,1,1,0,0,0,0,69.44,92,0.028671111111111112,1.460000000000001,1.0050000000000006,0.1364,0.028671111111111112,0.07183908045977011,65
2731,0,0,1,1,0,0,9.68,17,0.18511999999999998,2.1400000000000015,1.1850000000000007,1.036,0.18511999999999998,0.4637666666666666,85
2732,1,1,0,0,0,0,43.94,77,0.04441866666666667,1.440000000000001,1.320000000000001,0.22160000000000002,0.04441866666666667,0.11107222222222221,45
